esmini GIT REV: v3.0.1-0-edd82328
esmini GIT TAG: v3.0.1
esmini GIT BRANCH: tags/v3.0.1^0
esmini BUILD VERSION: 6063
Scenario File Name: scenario_0a4a0f42.xosc
Number of Vehicles: 6
Index [-], TimeStamp [s], #1 Entity_Name [-], #1 Entity_ID [-], #1 Current_Speed [m/s], #1 Wheel_Angle [deg], #1 Wheel_Rotation [-], #1 bb_x [m], #1 bb_y [m], #1 bb_z [m], #1 bb_length [m], #1 bb_width [m], #1 bb_height [m], #1 World_Position_X [m], #1 World_Position_Y [m], #1 World_Position_Z [m], #1 Vel_X [m/s], #1 Vel_Y [m/s], #1 Vel_Z [m/s], #1 Acc_X [m/s2], #1 Acc_Y [m/s2], #1 Acc_Z [m/s2], #1 Distance_Travelled_Along_Road_Segment [m], #1 Lateral_Distance_Lanem [m], #1 lane_id, #1 lane_offset[m], #1 World_Heading_Angle [rad], #1 Heading_Angle_Rate [rad/s], #1 Relative_Heading_Angle [rad], #1 Relative_Heading_Angle_Drive_Direction [rad], #1 World_Pitch_Angle [rad], #1 Road_Curvature [1/m], #1 collision_ids, #2 Entity_Name [-], #2 Entity_ID [-],#2 Current_Speed [m/s], #2 Wheel_Angle [deg], #2 Wheel_Rotation [-],#2 bb_x [m], #2 bb_y [m], #2 bb_z [m], #2 bb_length [m], #2 bb_width [m], #2 bb_height [m], #2 World_Position_X [m], #2 World_Position_Y [m], #2 World_Position_Z [m], #2 Vel_X [m/s], #2 Vel_Y [m/s], #2 Vel_Z [m/s], #2 Acc_X [m/s2], #2 Acc_Y [m/s2], #2 Acc_Z [m/s2], #2 Distance_Travelled_Along_Road_Segment [m], #2 Lateral_Distance_Lanem [m], #2 lane_id, #2 lane_offset [m], #2 World_Heading_Angle [rad], #2 Heading_Angle_Rate [rad/s], #2 Relative_Heading_Angle [rad], #2 Relative_Heading_Angle_Drive_Direction [rad], #2 World_Pitch_Angle [rad], #2 Road_Curvature [1/m], #2 collision_ids, #3 Entity_Name [-], #3 Entity_ID [-],#3 Current_Speed [m/s], #3 Wheel_Angle [deg], #3 Wheel_Rotation [-],#3 bb_x [m], #3 bb_y [m], #3 bb_z [m], #3 bb_length [m], #3 bb_width [m], #3 bb_height [m], #3 World_Position_X [m], #3 World_Position_Y [m], #3 World_Position_Z [m], #3 Vel_X [m/s], #3 Vel_Y [m/s], #3 Vel_Z [m/s], #3 Acc_X [m/s2], #3 Acc_Y [m/s2], #3 Acc_Z [m/s2], #3 Distance_Travelled_Along_Road_Segment [m], #3 Lateral_Distance_Lanem [m], #3 lane_id, #3 lane_offset [m], #3 World_Heading_Angle [rad], #3 Heading_Angle_Rate [rad/s], #3 Relative_Heading_Angle [rad], #3 Relative_Heading_Angle_Drive_Direction [rad], #3 World_Pitch_Angle [rad], #3 Road_Curvature [1/m], #3 collision_ids, #4 Entity_Name [-], #4 Entity_ID [-],#4 Current_Speed [m/s], #4 Wheel_Angle [deg], #4 Wheel_Rotation [-],#4 bb_x [m], #4 bb_y [m], #4 bb_z [m], #4 bb_length [m], #4 bb_width [m], #4 bb_height [m], #4 World_Position_X [m], #4 World_Position_Y [m], #4 World_Position_Z [m], #4 Vel_X [m/s], #4 Vel_Y [m/s], #4 Vel_Z [m/s], #4 Acc_X [m/s2], #4 Acc_Y [m/s2], #4 Acc_Z [m/s2], #4 Distance_Travelled_Along_Road_Segment [m], #4 Lateral_Distance_Lanem [m], #4 lane_id, #4 lane_offset [m], #4 World_Heading_Angle [rad], #4 Heading_Angle_Rate [rad/s], #4 Relative_Heading_Angle [rad], #4 Relative_Heading_Angle_Drive_Direction [rad], #4 World_Pitch_Angle [rad], #4 Road_Curvature [1/m], #4 collision_ids, #5 Entity_Name [-], #5 Entity_ID [-],#5 Current_Speed [m/s], #5 Wheel_Angle [deg], #5 Wheel_Rotation [-],#5 bb_x [m], #5 bb_y [m], #5 bb_z [m], #5 bb_length [m], #5 bb_width [m], #5 bb_height [m], #5 World_Position_X [m], #5 World_Position_Y [m], #5 World_Position_Z [m], #5 Vel_X [m/s], #5 Vel_Y [m/s], #5 Vel_Z [m/s], #5 Acc_X [m/s2], #5 Acc_Y [m/s2], #5 Acc_Z [m/s2], #5 Distance_Travelled_Along_Road_Segment [m], #5 Lateral_Distance_Lanem [m], #5 lane_id, #5 lane_offset [m], #5 World_Heading_Angle [rad], #5 Heading_Angle_Rate [rad/s], #5 Relative_Heading_Angle [rad], #5 Relative_Heading_Angle_Drive_Direction [rad], #5 World_Pitch_Angle [rad], #5 Road_Curvature [1/m], #5 collision_ids, #6 Entity_Name [-], #6 Entity_ID [-],#6 Current_Speed [m/s], #6 Wheel_Angle [deg], #6 Wheel_Rotation [-],#6 bb_x [m], #6 bb_y [m], #6 bb_z [m], #6 bb_length [m], #6 bb_width [m], #6 bb_height [m], #6 World_Position_X [m], #6 World_Position_Y [m], #6 World_Position_Z [m], #6 Vel_X [m/s], #6 Vel_Y [m/s], #6 Vel_Z [m/s], #6 Acc_X [m/s2], #6 Acc_Y [m/s2], #6 Acc_Z [m/s2], #6 Distance_Travelled_Along_Road_Segment [m], #6 Lateral_Distance_Lanem [m], #6 lane_id, #6 lane_offset [m], #6 World_Heading_Angle [rad], #6 Heading_Angle_Rate [rad/s], #6 Relative_Heading_Angle [rad], #6 Relative_Heading_Angle_Drive_Direction [rad], #6 World_Pitch_Angle [rad], #6 Road_Curvature [1/m], #6 collision_ids, 
1304, 1.377329, Ego, 0, 30.780000, 0.000000, 1.745727, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.189187, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2050.189187, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.447181, 0.000000, 2.829330, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.242330, -13.185000, 0.000000, 24.447181, 0.000000, 0.000000, -61.522120, 0.000000, 0.000000, 2179.242330, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 22.025223, -0.036137, 5.850136, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.612699, -12.880651, 0.000000, 22.023801, 0.250270, 0.000000, -7.426204, -0.084389, 0.000000, 2068.612699, -12.880651, -4, -0.000651, 0.006421, -0.284386, 0.006421, 0.006421, 0.000000, 0.000000, , A3, 3, 29.475105, 0.019605, 5.797667, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.533666, -8.495000, 0.000000, 29.475105, 0.000000, 0.000000, 85.769725, 0.000000, 0.000000, 2072.533666, -8.495000, -3, 0.410000, 0.003492, 0.206404, 0.003492, 0.003492, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 5.508865, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.173132, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2003.173132, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.533555, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.615628, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1985.384372, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1305, 1.378384, Ego, 0, 30.780000, 0.000000, 1.838506, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.221660, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2050.221660, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.382060, 0.000000, 2.902825, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.268053, -13.185000, 0.000000, 24.382060, 0.000000, 0.000000, -61.726181, 0.000000, 0.000000, 2179.268053, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 22.017362, -0.036137, 5.916503, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.635926, -12.880387, 0.000000, 22.015941, 0.250181, 0.000000, -7.450836, -0.084669, 0.000000, 2068.635926, -12.880387, -4, -0.000387, 0.006122, -0.284285, 0.006122, 0.006122, 0.000000, 0.000000, , A3, 3, 29.565892, 0.019605, 5.886787, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.564858, -8.495000, 0.000000, 29.565892, 0.000000, 0.000000, 86.054211, 0.000000, 0.000000, 2072.564858, -8.495000, -3, 0.410000, 0.003710, 0.207039, 0.003710, 0.003710, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 5.611863, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.209181, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2003.209181, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.645987, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.576277, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1985.423723, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1306, 1.379440, Ego, 0, 30.780000, 0.000000, 1.931374, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.254163, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2050.254163, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.317031, 0.000000, 2.976193, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.293732, -13.185000, 0.000000, 24.317031, 0.000000, 0.000000, -61.580215, 0.000000, 0.000000, 2179.293732, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 22.009512, -0.036137, 5.982908, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.659166, -12.880123, 0.000000, 22.008091, 0.250092, 0.000000, -7.433217, -0.084468, 0.000000, 2068.659166, -12.880123, -4, -0.000123, 0.005821, -0.284183, 0.005821, 0.005821, 0.000000, 0.000000, , A3, 3, 29.656550, 0.019605, 5.976265, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.596175, -8.495000, 0.000000, 29.656550, 0.000000, 0.000000, 85.850716, 0.000000, 0.000000, 2072.596175, -8.495000, -3, 0.410000, 0.003930, 0.207674, 0.003930, 0.003930, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 5.714959, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.245265, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2003.245265, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.758527, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.536888, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1985.463112, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1307, 1.380496, Ego, 0, 30.780000, 0.000000, 2.024242, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.286667, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2050.286667, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.251972, 0.000000, 3.049364, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.319342, -13.185000, 0.000000, 24.251972, 0.000000, 0.000000, -61.609386, 0.000000, 0.000000, 2179.319342, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 22.001658, -0.036137, 6.049291, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.682398, -12.879859, 0.000000, 22.000238, 0.250003, 0.000000, -7.436738, -0.084508, 0.000000, 2068.682398, -12.879859, -4, 0.000141, 0.005521, -0.284082, 0.005521, 0.005521, 0.000000, 0.000000, , A3, 3, 29.747251, 0.019605, 6.066017, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.627588, -8.495000, 0.000000, 29.747251, 0.000000, 0.000000, 85.891384, 0.000000, 0.000000, 2072.627588, -8.495000, -3, 0.410000, 0.004150, 0.208309, 0.004150, 0.004150, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 5.818055, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.281348, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2003.281348, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.871066, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.497499, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1985.502501, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1308, 1.381551, Ego, 0, 30.780000, 0.000000, 2.117021, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.319140, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2050.319140, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.186943, 0.000000, 3.122271, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.344860, -13.185000, 0.000000, 24.186943, 0.000000, 0.000000, -61.638584, 0.000000, 0.000000, 2179.344860, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.993808, -0.036137, 6.115586, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.705600, -12.879595, 0.000000, 21.992388, 0.249914, 0.000000, -7.440263, -0.084548, 0.000000, 2068.705600, -12.879595, -4, 0.000405, 0.005222, -0.283980, 0.005222, 0.005222, 0.000000, 0.000000, , A3, 3, 29.837910, 0.019605, 6.155957, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.659067, -8.495000, 0.000000, 29.837910, 0.000000, 0.000000, 85.932091, 0.000000, 0.000000, 2072.659067, -8.495000, -3, 0.410000, 0.004370, 0.208944, 0.004370, 0.004370, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 5.921053, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.317398, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2003.317398, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.983499, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.458148, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1985.541852, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1309, 1.382583, Ego, 0, 30.780000, 0.000000, 2.207778, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.350905, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2050.350905, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.122653, 0.000000, 3.193398, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.369754, -13.185000, 0.000000, 24.122653, 0.000000, 0.000000, -62.295924, 0.000000, 0.000000, 2179.369754, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.986048, -0.036137, 6.180414, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.728289, -12.879338, 0.000000, 21.984628, 0.249825, 0.000000, -7.519609, -0.085450, 0.000000, 2068.728289, -12.879338, -4, 0.000662, 0.004929, -0.283880, 0.004929, 0.004929, 0.000000, 0.000000, , A3, 3, 29.927537, 0.019605, 6.244200, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.689953, -8.495000, 0.000000, 29.927537, 0.000000, 0.000000, 86.848507, 0.000000, 0.000000, 2072.689953, -8.495000, -3, 0.410000, 0.004586, 0.209572, 0.004586, 0.004586, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 6.021806, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.352661, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2003.352661, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 6.093481, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.419654, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1985.580346, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1310, 1.383640, Ego, 0, 30.780000, 0.000000, 2.300734, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.383439, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2050.383439, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.058302, 0.000000, 3.266054, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.395184, -13.185000, 0.000000, 24.058302, 0.000000, 0.000000, -60.880798, 0.000000, 0.000000, 2179.395184, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.978280, -0.036137, 6.246788, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.751518, -12.879074, 0.000000, 21.976861, 0.249737, 0.000000, -7.348792, -0.083509, 0.000000, 2068.751518, -12.879074, -4, 0.000926, 0.004629, -0.283780, 0.004629, 0.004629, 0.000000, 0.000000, , A3, 3, 30.017251, 0.019605, 0.051667, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.721681, -8.495000, 0.000000, 30.017251, 0.000000, 0.000000, 84.875639, 0.000000, 0.000000, 2072.721681, -8.495000, -3, 0.410000, 0.004809, 0.210200, 0.004809, 0.004809, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 6.124999, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.388779, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2003.388779, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 6.206127, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.380228, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1985.619772, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1311, 1.384702, Ego, 0, 30.780000, 0.000000, 2.394129, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.416128, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2050.416128, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.993027, 0.000000, 3.338856, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.420664, -13.185000, 0.000000, 23.993027, 0.000000, 0.000000, -61.464354, 0.000000, 0.000000, 2179.420664, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.970400, -0.036137, 0.030267, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.774849, -12.878809, 0.000000, 21.968981, 0.249648, 0.000000, -7.419232, -0.084309, 0.000000, 2068.774849, -12.878809, -4, 0.001191, 0.004328, -0.283678, 0.004328, 0.004328, 0.000000, 0.000000, , A3, 3, 30.108253, 0.019605, 0.143024, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.753656, -8.495000, 0.000000, 30.108253, 0.000000, 0.000000, 85.689192, 0.000000, 0.000000, 2072.753656, -8.495000, -3, 0.410000, 0.005032, 0.210837, 0.005032, 0.005032, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 6.228681, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.425067, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2003.425067, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 0.036120, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.340615, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 1985.659385, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1312, 1.385762, Ego, 0, 30.780000, 0.000000, 2.487349, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.448754, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2050.448754, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.927660, 0.000000, 3.411322, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.446028, -13.185000, 0.000000, 23.927660, 0.000000, 0.000000, -61.667508, 0.000000, 0.000000, 2179.446028, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.962509, -0.036137, 0.096782, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.798128, -12.878544, 0.000000, 21.961091, 0.249558, 0.000000, -7.443754, -0.084588, 0.000000, 2068.798128, -12.878544, -4, 0.001456, 0.004027, -0.283576, 0.004027, 0.004027, 0.000000, 0.000000, , A3, 3, 30.199384, 0.019605, 0.234485, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.785667, -8.495000, 0.000000, 30.199384, 0.000000, 0.000000, 85.972414, 0.000000, 0.000000, 2072.785667, -8.495000, -3, 0.410000, 0.005257, 0.211475, 0.005257, 0.005257, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 0.048982, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.461288, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2003.461288, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 0.149086, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.301077, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1985.698923, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1313, 1.386807, Ego, 0, 30.780000, 0.000000, 2.579249, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 50.480919, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2050.480919, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.862816, 0.000000, 3.482570, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 179.470964, -13.185000, 0.000000, 23.862816, 0.000000, 0.000000, -62.051558, 0.000000, 0.000000, 2179.470964, -13.185000, -4, -0.305000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A2, 2, 21.954681, -0.036137, 0.162333, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 68.821069, -12.878283, 0.000000, 21.953264, 0.249469, 0.000000, -7.490112, -0.085115, 0.000000, 2068.821069, -12.878283, -4, 0.001717, 0.003731, -0.283475, 0.003731, 0.003731, 0.000000, 0.000000, , A3, 3, 30.289784, 0.019605, 0.324922, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 72.817320, -8.495000, 0.000000, 30.289784, 0.000000, 0.000000, 86.507829, 0.000000, 0.000000, 2072.817320, -8.495000, -3, 0.410000, 0.005478, 0.212108, 0.005478, 0.005478, 0.000000, 0.000000, , A4, 4, 34.170000, 0.000000, 0.151003, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 3.496995, -8.465000, 0.000000, 34.170000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2003.496995, -8.465000, -3, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 0.260453, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, -14.262099, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1985.737901, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
